id,left,top,right,bottom,NUMPOINTS
46505,34385.187931579654105,344926.300686422036961,38385.187931579654105,338926.300686422036961,0
46506,34385.187931579654105,338926.300686422036961,38385.187931579654105,332926.300686422036961,0
46507,34385.187931579654105,332926.300686422036961,38385.187931579654105,326926.300686422036961,0
46500,34385.187931579654105,374926.300686422036961,38385.187931579654105,368926.300686422036961,0
46501,34385.187931579654105,368926.300686422036961,38385.187931579654105,362926.300686422036961,0
46502,34385.187931579654105,362926.300686422036961,38385.187931579654105,356926.300686422036961,0
46503,34385.187931579654105,356926.300686422036961,38385.187931579654105,350926.300686422036961,0
46496,34385.187931579654105,398926.300686422036961,38385.187931579654105,392926.300686422036961,0
46497,34385.187931579654105,392926.300686422036961,38385.187931579654105,386926.300686422036961,0
46498,34385.187931579654105,386926.300686422036961,38385.187931579654105,380926.300686422036961,1
46499,34385.187931579654105,380926.300686422036961,38385.187931579654105,374926.300686422036961,0
46524,34385.187931579654105,230926.300686422036961,38385.187931579654105,224926.300686422036961,0
46525,34385.187931579654105,224926.300686422036961,38385.187931579654105,218926.300686422036961,0
46526,34385.187931579654105,218926.300686422036961,38385.187931579654105,212926.300686422036961,0
46527,34385.187931579654105,212926.300686422036961,38385.187931579654105,206926.300686422036961,0
46520,34385.187931579654105,254926.300686422036961,38385.187931579654105,248926.300686422036961,0
46521,34385.187931579654105,248926.300686422036961,38385.187931579654105,242926.300686422036961,0
46522,34385.187931579654105,242926.300686422036961,38385.187931579654105,236926.300686422036961,0
46523,34385.187931579654105,236926.300686422036961,38385.187931579654105,230926.300686422036961,0
46516,34385.187931579654105,278926.300686422036961,38385.187931579654105,272926.300686422036961,0
46517,34385.187931579654105,272926.300686422036961,38385.187931579654105,266926.300686422036961,0
46518,34385.187931579654105,266926.300686422036961,38385.187931579654105,260926.300686422036961,0
46519,34385.187931579654105,260926.300686422036961,38385.187931579654105,254926.300686422036961,0
46512,34385.187931579654105,302926.300686422036961,38385.187931579654105,296926.300686422036961,0
46513,34385.187931579654105,296926.300686422036961,38385.187931579654105,290926.300686422036961,0
46514,34385.187931579654105,290926.300686422036961,38385.187931579654105,284926.300686422036961,0
46515,34385.187931579654105,284926.300686422036961,38385.187931579654105,278926.300686422036961,0
46492,34385.187931579654105,422926.300686422036961,38385.187931579654105,416926.300686422036961,0
46493,34385.187931579654105,416926.300686422036961,38385.187931579654105,410926.300686422036961,0
46494,34385.187931579654105,410926.300686422036961,38385.187931579654105,404926.300686422036961,0
46495,34385.187931579654105,404926.300686422036961,38385.187931579654105,398926.300686422036961,0
46488,34385.187931579654105,446926.300686422036961,38385.187931579654105,440926.300686422036961,0
46489,34385.187931579654105,440926.300686422036961,38385.187931579654105,434926.300686422036961,0
46490,34385.187931579654105,434926.300686422036961,38385.187931579654105,428926.300686422036961,0
46491,34385.187931579654105,428926.300686422036961,38385.187931579654105,422926.300686422036961,0
46484,34385.187931579654105,470926.300686422036961,38385.187931579654105,464926.300686422036961,0
46485,34385.187931579654105,464926.300686422036961,38385.187931579654105,458926.300686422036961,0
46486,34385.187931579654105,458926.300686422036961,38385.187931579654105,452926.300686422036961,0
46487,34385.187931579654105,452926.300686422036961,38385.187931579654105,446926.300686422036961,0
46481,34385.187931579654105,488926.300686422036961,38385.187931579654105,482926.300686422036961,0
46482,34385.187931579654105,482926.300686422036961,38385.187931579654105,476926.300686422036961,0
46483,34385.187931579654105,476926.300686422036961,38385.187931579654105,470926.300686422036961,0
46572,34385.187931579654105,-57073.699313577963039,38385.187931579654105,-63073.699313577963039,0
46573,34385.187931579654105,-63073.699313577963039,38385.187931579654105,-69073.699313577963039,0
46574,34385.187931579654105,-69073.699313577963039,38385.187931579654105,-75073.699313577963039,0
46575,34385.187931579654105,-75073.699313577963039,38385.187931579654105,-81073.699313577963039,0
46568,34385.187931579654105,-33073.699313577963039,38385.187931579654105,-39073.699313577963039,0
46569,34385.187931579654105,-39073.699313577963039,38385.187931579654105,-45073.699313577963039,0
46570,34385.187931579654105,-45073.699313577963039,38385.187931579654105,-51073.699313577963039,0
46571,34385.187931579654105,-51073.699313577963039,38385.187931579654105,-57073.699313577963039,0
46564,34385.187931579654105,-9073.699313577963039,38385.187931579654105,-15073.699313577963039,0
46565,34385.187931579654105,-15073.699313577963039,38385.187931579654105,-21073.699313577963039,0
46566,34385.187931579654105,-21073.699313577963039,38385.187931579654105,-27073.699313577963039,0
46567,34385.187931579654105,-27073.699313577963039,38385.187931579654105,-33073.699313577963039,0
46560,34385.187931579654105,14926.300686422036961,38385.187931579654105,8926.300686422036961,0
46561,34385.187931579654105,8926.300686422036961,38385.187931579654105,2926.300686422036961,0
46562,34385.187931579654105,2926.300686422036961,38385.187931579654105,-3073.699313577963039,0
46563,34385.187931579654105,-3073.699313577963039,38385.187931579654105,-9073.699313577963039,0
46580,34385.187931579654105,-105073.699313577963039,38385.187931579654105,-111073.699313577963039,0
46576,34385.187931579654105,-81073.699313577963039,38385.187931579654105,-87073.699313577963039,0
46577,34385.187931579654105,-87073.699313577963039,38385.187931579654105,-93073.699313577963039,0
46578,34385.187931579654105,-93073.699313577963039,38385.187931579654105,-99073.699313577963039,0
46579,34385.187931579654105,-99073.699313577963039,38385.187931579654105,-105073.699313577963039,0
46540,34385.187931579654105,134926.300686422036961,38385.187931579654105,128926.300686422036961,0
46541,34385.187931579654105,128926.300686422036961,38385.187931579654105,122926.300686422036961,0
46542,34385.187931579654105,122926.300686422036961,38385.187931579654105,116926.300686422036961,0
46543,34385.187931579654105,116926.300686422036961,38385.187931579654105,110926.300686422036961,0
46536,34385.187931579654105,158926.300686422036961,38385.187931579654105,152926.300686422036961,0
46537,34385.187931579654105,152926.300686422036961,38385.187931579654105,146926.300686422036961,0
46538,34385.187931579654105,146926.300686422036961,38385.187931579654105,140926.300686422036961,0
46539,34385.187931579654105,140926.300686422036961,38385.187931579654105,134926.300686422036961,0
46532,34385.187931579654105,182926.300686422036961,38385.187931579654105,176926.300686422036961,0
46533,34385.187931579654105,176926.300686422036961,38385.187931579654105,170926.300686422036961,0
46534,34385.187931579654105,170926.300686422036961,38385.187931579654105,164926.300686422036961,0
46535,34385.187931579654105,164926.300686422036961,38385.187931579654105,158926.300686422036961,0
46528,34385.187931579654105,206926.300686422036961,38385.187931579654105,200926.300686422036961,0
46529,34385.187931579654105,200926.300686422036961,38385.187931579654105,194926.300686422036961,0
46530,34385.187931579654105,194926.300686422036961,38385.187931579654105,188926.300686422036961,0
46531,34385.187931579654105,188926.300686422036961,38385.187931579654105,182926.300686422036961,0
46556,34385.187931579654105,38926.300686422036961,38385.187931579654105,32926.300686422036961,0
46557,34385.187931579654105,32926.300686422036961,38385.187931579654105,26926.300686422036961,0
46558,34385.187931579654105,26926.300686422036961,38385.187931579654105,20926.300686422036961,0
46559,34385.187931579654105,20926.300686422036961,38385.187931579654105,14926.300686422036961,0
46552,34385.187931579654105,62926.300686422036961,38385.187931579654105,56926.300686422036961,0
46553,34385.187931579654105,56926.300686422036961,38385.187931579654105,50926.300686422036961,0
46554,34385.187931579654105,50926.300686422036961,38385.187931579654105,44926.300686422036961,0
46555,34385.187931579654105,44926.300686422036961,38385.187931579654105,38926.300686422036961,0
46548,34385.187931579654105,86926.300686422036961,38385.187931579654105,80926.300686422036961,0
46549,34385.187931579654105,80926.300686422036961,38385.187931579654105,74926.300686422036961,0
46550,34385.187931579654105,74926.300686422036961,38385.187931579654105,68926.300686422036961,0
46551,34385.187931579654105,68926.300686422036961,38385.187931579654105,62926.300686422036961,0
46544,34385.187931579654105,110926.300686422036961,38385.187931579654105,104926.300686422036961,0
46545,34385.187931579654105,104926.300686422036961,38385.187931579654105,98926.300686422036961,0
46546,34385.187931579654105,98926.300686422036961,38385.187931579654105,92926.300686422036961,0
46547,34385.187931579654105,92926.300686422036961,38385.187931579654105,86926.300686422036961,0
46336,30385.187931579654105,-99073.699313577963039,34385.187931579654105,-105073.699313577963039,0
46337,30385.187931579654105,-105073.699313577963039,34385.187931579654105,-111073.699313577963039,0
46252,30385.187931579654105,404926.300686422036961,34385.187931579654105,398926.300686422036961,0
46253,30385.187931579654105,398926.300686422036961,34385.187931579654105,392926.300686422036961,0
46254,30385.187931579654105,392926.300686422036961,34385.187931579654105,386926.300686422036961,0
46255,30385.187931579654105,386926.300686422036961,34385.187931579654105,380926.300686422036961,0
46248,30385.187931579654105,428926.300686422036961,34385.187931579654105,422926.300686422036961,0
46249,30385.187931579654105,422926.300686422036961,34385.187931579654105,416926.300686422036961,0
46250,30385.187931579654105,416926.300686422036961,34385.187931579654105,410926.300686422036961,0
46251,30385.187931579654105,410926.300686422036961,34385.187931579654105,404926.300686422036961,0
46244,30385.187931579654105,452926.300686422036961,34385.187931579654105,446926.300686422036961,0
46245,30385.187931579654105,446926.300686422036961,34385.187931579654105,440926.300686422036961,0
46246,30385.187931579654105,440926.300686422036961,34385.187931579654105,434926.300686422036961,0
46247,30385.187931579654105,434926.300686422036961,34385.187931579654105,428926.300686422036961,0
46240,30385.187931579654105,476926.300686422036961,34385.187931579654105,470926.300686422036961,0
46241,30385.187931579654105,470926.300686422036961,34385.187931579654105,464926.300686422036961,0
46242,30385.187931579654105,464926.300686422036961,34385.187931579654105,458926.300686422036961,0
46243,30385.187931579654105,458926.300686422036961,34385.187931579654105,452926.300686422036961,0
46268,30385.187931579654105,308926.300686422036961,34385.187931579654105,302926.300686422036961,0
46269,30385.187931579654105,302926.300686422036961,34385.187931579654105,296926.300686422036961,0
46270,30385.187931579654105,296926.300686422036961,34385.187931579654105,290926.300686422036961,0
46271,30385.187931579654105,290926.300686422036961,34385.187931579654105,284926.300686422036961,0
46264,30385.187931579654105,332926.300686422036961,34385.187931579654105,326926.300686422036961,0
46265,30385.187931579654105,326926.300686422036961,34385.187931579654105,320926.300686422036961,0
46266,30385.187931579654105,320926.300686422036961,34385.187931579654105,314926.300686422036961,0
46267,30385.187931579654105,314926.300686422036961,34385.187931579654105,308926.300686422036961,0
46260,30385.187931579654105,356926.300686422036961,34385.187931579654105,350926.300686422036961,0
46261,30385.187931579654105,350926.300686422036961,34385.187931579654105,344926.300686422036961,0
46262,30385.187931579654105,344926.300686422036961,34385.187931579654105,338926.300686422036961,0
46263,30385.187931579654105,338926.300686422036961,34385.187931579654105,332926.300686422036961,0
46256,30385.187931579654105,380926.300686422036961,34385.187931579654105,374926.300686422036961,0
46257,30385.187931579654105,374926.300686422036961,34385.187931579654105,368926.300686422036961,0
46258,30385.187931579654105,368926.300686422036961,34385.187931579654105,362926.300686422036961,0
46259,30385.187931579654105,362926.300686422036961,34385.187931579654105,356926.300686422036961,0
46238,30385.187931579654105,488926.300686422036961,34385.187931579654105,482926.300686422036961,0
46239,30385.187931579654105,482926.300686422036961,34385.187931579654105,476926.300686422036961,0
46316,30385.187931579654105,20926.300686422036961,34385.187931579654105,14926.300686422036961,0
46317,30385.187931579654105,14926.300686422036961,34385.187931579654105,8926.300686422036961,0
46318,30385.187931579654105,8926.300686422036961,34385.187931579654105,2926.300686422036961,0
46319,30385.187931579654105,2926.300686422036961,34385.187931579654105,-3073.699313577963039,0
46312,30385.187931579654105,44926.300686422036961,34385.187931579654105,38926.300686422036961,0
46313,30385.187931579654105,38926.300686422036961,34385.187931579654105,32926.300686422036961,0
46314,30385.187931579654105,32926.300686422036961,34385.187931579654105,26926.300686422036961,0
46315,30385.187931579654105,26926.300686422036961,34385.187931579654105,20926.300686422036961,0
46308,30385.187931579654105,68926.300686422036961,34385.187931579654105,62926.300686422036961,0
46309,30385.187931579654105,62926.300686422036961,34385.187931579654105,56926.300686422036961,0
46310,30385.187931579654105,56926.300686422036961,34385.187931579654105,50926.300686422036961,0
46311,30385.187931579654105,50926.300686422036961,34385.187931579654105,44926.300686422036961,0
46304,30385.187931579654105,92926.300686422036961,34385.187931579654105,86926.300686422036961,0
46305,30385.187931579654105,86926.300686422036961,34385.187931579654105,80926.300686422036961,0
46306,30385.187931579654105,80926.300686422036961,34385.187931579654105,74926.300686422036961,0
46307,30385.187931579654105,74926.300686422036961,34385.187931579654105,68926.300686422036961,0
46332,30385.187931579654105,-75073.699313577963039,34385.187931579654105,-81073.699313577963039,0
46333,30385.187931579654105,-81073.699313577963039,34385.187931579654105,-87073.699313577963039,0
46334,30385.187931579654105,-87073.699313577963039,34385.187931579654105,-93073.699313577963039,0
46335,30385.187931579654105,-93073.699313577963039,34385.187931579654105,-99073.699313577963039,0
46328,30385.187931579654105,-51073.699313577963039,34385.187931579654105,-57073.699313577963039,0
46329,30385.187931579654105,-57073.699313577963039,34385.187931579654105,-63073.699313577963039,0
46330,30385.187931579654105,-63073.699313577963039,34385.187931579654105,-69073.699313577963039,0
46331,30385.187931579654105,-69073.699313577963039,34385.187931579654105,-75073.699313577963039,0
46324,30385.187931579654105,-27073.699313577963039,34385.187931579654105,-33073.699313577963039,0
46325,30385.187931579654105,-33073.699313577963039,34385.187931579654105,-39073.699313577963039,0
46326,30385.187931579654105,-39073.699313577963039,34385.187931579654105,-45073.699313577963039,0
46327,30385.187931579654105,-45073.699313577963039,34385.187931579654105,-51073.699313577963039,0
46320,30385.187931579654105,-3073.699313577963039,34385.187931579654105,-9073.699313577963039,0
46321,30385.187931579654105,-9073.699313577963039,34385.187931579654105,-15073.699313577963039,0
46322,30385.187931579654105,-15073.699313577963039,34385.187931579654105,-21073.699313577963039,0
46323,30385.187931579654105,-21073.699313577963039,34385.187931579654105,-27073.699313577963039,0
46284,30385.187931579654105,212926.300686422036961,34385.187931579654105,206926.300686422036961,0
46285,30385.187931579654105,206926.300686422036961,34385.187931579654105,200926.300686422036961,0
46286,30385.187931579654105,200926.300686422036961,34385.187931579654105,194926.300686422036961,0
46287,30385.187931579654105,194926.300686422036961,34385.187931579654105,188926.300686422036961,0
46280,30385.187931579654105,236926.300686422036961,34385.187931579654105,230926.300686422036961,0
46281,30385.187931579654105,230926.300686422036961,34385.187931579654105,224926.300686422036961,0
46282,30385.187931579654105,224926.300686422036961,34385.187931579654105,218926.300686422036961,0
46283,30385.187931579654105,218926.300686422036961,34385.187931579654105,212926.300686422036961,0
46276,30385.187931579654105,260926.300686422036961,34385.187931579654105,254926.300686422036961,0
46277,30385.187931579654105,254926.300686422036961,34385.187931579654105,248926.300686422036961,0
46278,30385.187931579654105,248926.300686422036961,34385.187931579654105,242926.300686422036961,0
46279,30385.187931579654105,242926.300686422036961,34385.187931579654105,236926.300686422036961,1
46272,30385.187931579654105,284926.300686422036961,34385.187931579654105,278926.300686422036961,0
46273,30385.187931579654105,278926.300686422036961,34385.187931579654105,272926.300686422036961,0
46274,30385.187931579654105,272926.300686422036961,34385.187931579654105,266926.300686422036961,0
46275,30385.187931579654105,266926.300686422036961,34385.187931579654105,260926.300686422036961,0
46300,30385.187931579654105,116926.300686422036961,34385.187931579654105,110926.300686422036961,0
46301,30385.187931579654105,110926.300686422036961,34385.187931579654105,104926.300686422036961,1
46302,30385.187931579654105,104926.300686422036961,34385.187931579654105,98926.300686422036961,0
46303,30385.187931579654105,98926.300686422036961,34385.187931579654105,92926.300686422036961,0
46296,30385.187931579654105,140926.300686422036961,34385.187931579654105,134926.300686422036961,0
46297,30385.187931579654105,134926.300686422036961,34385.187931579654105,128926.300686422036961,0
46298,30385.187931579654105,128926.300686422036961,34385.187931579654105,122926.300686422036961,0
46299,30385.187931579654105,122926.300686422036961,34385.187931579654105,116926.300686422036961,0
46292,30385.187931579654105,164926.300686422036961,34385.187931579654105,158926.300686422036961,0
46293,30385.187931579654105,158926.300686422036961,34385.187931579654105,152926.300686422036961,0
46294,30385.187931579654105,152926.300686422036961,34385.187931579654105,146926.300686422036961,0
46295,30385.187931579654105,146926.300686422036961,34385.187931579654105,140926.300686422036961,0
46288,30385.187931579654105,188926.300686422036961,34385.187931579654105,182926.300686422036961,0
46289,30385.187931579654105,182926.300686422036961,34385.187931579654105,176926.300686422036961,0
46290,30385.187931579654105,176926.300686422036961,34385.187931579654105,170926.300686422036961,0
46291,30385.187931579654105,170926.300686422036961,34385.187931579654105,164926.300686422036961,0
47020,42385.187931579654105,170926.300686422036961,46385.187931579654105,164926.300686422036961,0
47021,42385.187931579654105,164926.300686422036961,46385.187931579654105,158926.300686422036961,0
47022,42385.187931579654105,158926.300686422036961,46385.187931579654105,152926.300686422036961,1
47023,42385.187931579654105,152926.300686422036961,46385.187931579654105,146926.300686422036961,1
47016,42385.187931579654105,194926.300686422036961,46385.187931579654105,188926.300686422036961,0
47017,42385.187931579654105,188926.300686422036961,46385.187931579654105,182926.300686422036961,0
47018,42385.187931579654105,182926.300686422036961,46385.187931579654105,176926.300686422036961,0
47019,42385.187931579654105,176926.300686422036961,46385.187931579654105,170926.300686422036961,0
47012,42385.187931579654105,218926.300686422036961,46385.187931579654105,212926.300686422036961,0
47013,42385.187931579654105,212926.300686422036961,46385.187931579654105,206926.300686422036961,0
47014,42385.187931579654105,206926.300686422036961,46385.187931579654105,200926.300686422036961,0
47015,42385.187931579654105,200926.300686422036961,46385.187931579654105,194926.300686422036961,0
47008,42385.187931579654105,242926.300686422036961,46385.187931579654105,236926.300686422036961,0
47009,42385.187931579654105,236926.300686422036961,46385.187931579654105,230926.300686422036961,0
47010,42385.187931579654105,230926.300686422036961,46385.187931579654105,224926.300686422036961,0
47011,42385.187931579654105,224926.300686422036961,46385.187931579654105,218926.300686422036961,0
47036,42385.187931579654105,74926.300686422036961,46385.187931579654105,68926.300686422036961,0
47037,42385.187931579654105,68926.300686422036961,46385.187931579654105,62926.300686422036961,0
47038,42385.187931579654105,62926.300686422036961,46385.187931579654105,56926.300686422036961,0
47039,42385.187931579654105,56926.300686422036961,46385.187931579654105,50926.300686422036961,0
47032,42385.187931579654105,98926.300686422036961,46385.187931579654105,92926.300686422036961,0
47033,42385.187931579654105,92926.300686422036961,46385.187931579654105,86926.300686422036961,0
47034,42385.187931579654105,86926.300686422036961,46385.187931579654105,80926.300686422036961,0
47035,42385.187931579654105,80926.300686422036961,46385.187931579654105,74926.300686422036961,0
47028,42385.187931579654105,122926.300686422036961,46385.187931579654105,116926.300686422036961,0
47029,42385.187931579654105,116926.300686422036961,46385.187931579654105,110926.300686422036961,0
47030,42385.187931579654105,110926.300686422036961,46385.187931579654105,104926.300686422036961,0
47031,42385.187931579654105,104926.300686422036961,46385.187931579654105,98926.300686422036961,0
47024,42385.187931579654105,146926.300686422036961,46385.187931579654105,140926.300686422036961,0
47025,42385.187931579654105,140926.300686422036961,46385.187931579654105,134926.300686422036961,0
47026,42385.187931579654105,134926.300686422036961,46385.187931579654105,128926.300686422036961,0
47027,42385.187931579654105,128926.300686422036961,46385.187931579654105,122926.300686422036961,0
46988,42385.187931579654105,362926.300686422036961,46385.187931579654105,356926.300686422036961,0
46989,42385.187931579654105,356926.300686422036961,46385.187931579654105,350926.300686422036961,0
46990,42385.187931579654105,350926.300686422036961,46385.187931579654105,344926.300686422036961,0
46991,42385.187931579654105,344926.300686422036961,46385.187931579654105,338926.300686422036961,0
46984,42385.187931579654105,386926.300686422036961,46385.187931579654105,380926.300686422036961,0
46985,42385.187931579654105,380926.300686422036961,46385.187931579654105,374926.300686422036961,0
46986,42385.187931579654105,374926.300686422036961,46385.187931579654105,368926.300686422036961,0
46987,42385.187931579654105,368926.300686422036961,46385.187931579654105,362926.300686422036961,0
46980,42385.187931579654105,410926.300686422036961,46385.187931579654105,404926.300686422036961,0
46981,42385.187931579654105,404926.300686422036961,46385.187931579654105,398926.300686422036961,0
46982,42385.187931579654105,398926.300686422036961,46385.187931579654105,392926.300686422036961,0
46983,42385.187931579654105,392926.300686422036961,46385.187931579654105,386926.300686422036961,0
46976,42385.187931579654105,434926.300686422036961,46385.187931579654105,428926.300686422036961,0
46977,42385.187931579654105,428926.300686422036961,46385.187931579654105,422926.300686422036961,0
46978,42385.187931579654105,422926.300686422036961,46385.187931579654105,416926.300686422036961,0
46979,42385.187931579654105,416926.300686422036961,46385.187931579654105,410926.300686422036961,0
47004,42385.187931579654105,266926.300686422036961,46385.187931579654105,260926.300686422036961,0
47005,42385.187931579654105,260926.300686422036961,46385.187931579654105,254926.300686422036961,0
47006,42385.187931579654105,254926.300686422036961,46385.187931579654105,248926.300686422036961,0
47007,42385.187931579654105,248926.300686422036961,46385.187931579654105,242926.300686422036961,0
47000,42385.187931579654105,290926.300686422036961,46385.187931579654105,284926.300686422036961,0
47001,42385.187931579654105,284926.300686422036961,46385.187931579654105,278926.300686422036961,0
47002,42385.187931579654105,278926.300686422036961,46385.187931579654105,272926.300686422036961,0
47003,42385.187931579654105,272926.300686422036961,46385.187931579654105,266926.300686422036961,0
46996,42385.187931579654105,314926.300686422036961,46385.187931579654105,308926.300686422036961,0
46997,42385.187931579654105,308926.300686422036961,46385.187931579654105,302926.300686422036961,0
46998,42385.187931579654105,302926.300686422036961,46385.187931579654105,296926.300686422036961,0
46999,42385.187931579654105,296926.300686422036961,46385.187931579654105,290926.300686422036961,0
46992,42385.187931579654105,338926.300686422036961,46385.187931579654105,332926.300686422036961,0
46993,42385.187931579654105,332926.300686422036961,46385.187931579654105,326926.300686422036961,0
46994,42385.187931579654105,326926.300686422036961,46385.187931579654105,320926.300686422036961,0
46995,42385.187931579654105,320926.300686422036961,46385.187931579654105,314926.300686422036961,0
47052,42385.187931579654105,-21073.699313577963039,46385.187931579654105,-27073.699313577963039,0
47053,42385.187931579654105,-27073.699313577963039,46385.187931579654105,-33073.699313577963039,0
47054,42385.187931579654105,-33073.699313577963039,46385.187931579654105,-39073.699313577963039,0
47055,42385.187931579654105,-39073.699313577963039,46385.187931579654105,-45073.699313577963039,0
47048,42385.187931579654105,2926.300686422036961,46385.187931579654105,-3073.699313577963039,0
47049,42385.187931579654105,-3073.699313577963039,46385.187931579654105,-9073.699313577963039,0
47050,42385.187931579654105,-9073.699313577963039,46385.187931579654105,-15073.699313577963039,0
47051,42385.187931579654105,-15073.699313577963039,46385.187931579654105,-21073.699313577963039,0
47044,42385.187931579654105,26926.300686422036961,46385.187931579654105,20926.300686422036961,0
47045,42385.187931579654105,20926.300686422036961,46385.187931579654105,14926.300686422036961,0
47046,42385.187931579654105,14926.300686422036961,46385.187931579654105,8926.300686422036961,0
47047,42385.187931579654105,8926.300686422036961,46385.187931579654105,2926.300686422036961,0
47040,42385.187931579654105,50926.300686422036961,46385.187931579654105,44926.300686422036961,0
47041,42385.187931579654105,44926.300686422036961,46385.187931579654105,38926.300686422036961,1
47042,42385.187931579654105,38926.300686422036961,46385.187931579654105,32926.300686422036961,0
47043,42385.187931579654105,32926.300686422036961,46385.187931579654105,26926.300686422036961,0
47064,42385.187931579654105,-93073.699313577963039,46385.187931579654105,-99073.699313577963039,0
47065,42385.187931579654105,-99073.699313577963039,46385.187931579654105,-105073.699313577963039,0
47066,42385.187931579654105,-105073.699313577963039,46385.187931579654105,-111073.699313577963039,0
47060,42385.187931579654105,-69073.699313577963039,46385.187931579654105,-75073.699313577963039,0
47061,42385.187931579654105,-75073.699313577963039,46385.187931579654105,-81073.699313577963039,0
47062,42385.187931579654105,-81073.699313577963039,46385.187931579654105,-87073.699313577963039,0
47063,42385.187931579654105,-87073.699313577963039,46385.187931579654105,-93073.699313577963039,0
47056,42385.187931579654105,-45073.699313577963039,46385.187931579654105,-51073.699313577963039,0
47057,42385.187931579654105,-51073.699313577963039,46385.187931579654105,-57073.699313577963039,0
47058,42385.187931579654105,-57073.699313577963039,46385.187931579654105,-63073.699313577963039,0
47059,42385.187931579654105,-63073.699313577963039,46385.187931579654105,-69073.699313577963039,0
46972,42385.187931579654105,458926.300686422036961,46385.187931579654105,452926.300686422036961,0
46973,42385.187931579654105,452926.300686422036961,46385.187931579654105,446926.300686422036961,0
46974,42385.187931579654105,446926.300686422036961,46385.187931579654105,440926.300686422036961,0
46975,42385.187931579654105,440926.300686422036961,46385.187931579654105,434926.300686422036961,0
46968,42385.187931579654105,482926.300686422036961,46385.187931579654105,476926.300686422036961,0
46969,42385.187931579654105,476926.300686422036961,46385.187931579654105,470926.300686422036961,0
46970,42385.187931579654105,470926.300686422036961,46385.187931579654105,464926.300686422036961,0
46971,42385.187931579654105,464926.300686422036961,46385.187931579654105,458926.300686422036961,0
46967,42385.187931579654105,488926.300686422036961,46385.187931579654105,482926.300686422036961,0
46764,38385.187931579654105,248926.300686422036961,42385.187931579654105,242926.300686422036961,0
46765,38385.187931579654105,242926.300686422036961,42385.187931579654105,236926.300686422036961,0
46766,38385.187931579654105,236926.300686422036961,42385.187931579654105,230926.300686422036961,0
46767,38385.187931579654105,230926.300686422036961,42385.187931579654105,224926.300686422036961,0
46760,38385.187931579654105,272926.300686422036961,42385.187931579654105,266926.300686422036961,0
46761,38385.187931579654105,266926.300686422036961,42385.187931579654105,260926.300686422036961,0
46762,38385.187931579654105,260926.300686422036961,42385.187931579654105,254926.300686422036961,0
46763,38385.187931579654105,254926.300686422036961,42385.187931579654105,248926.300686422036961,0
46756,38385.187931579654105,296926.300686422036961,42385.187931579654105,290926.300686422036961,0
46757,38385.187931579654105,290926.300686422036961,42385.187931579654105,284926.300686422036961,0
46758,38385.187931579654105,284926.300686422036961,42385.187931579654105,278926.300686422036961,0
46759,38385.187931579654105,278926.300686422036961,42385.187931579654105,272926.300686422036961,0
46752,38385.187931579654105,320926.300686422036961,42385.187931579654105,314926.300686422036961,0
46753,38385.187931579654105,314926.300686422036961,42385.187931579654105,308926.300686422036961,0
46754,38385.187931579654105,308926.300686422036961,42385.187931579654105,302926.300686422036961,0
46755,38385.187931579654105,302926.300686422036961,42385.187931579654105,296926.300686422036961,0
46780,38385.187931579654105,152926.300686422036961,42385.187931579654105,146926.300686422036961,0
46781,38385.187931579654105,146926.300686422036961,42385.187931579654105,140926.300686422036961,0
46782,38385.187931579654105,140926.300686422036961,42385.187931579654105,134926.300686422036961,0
46783,38385.187931579654105,134926.300686422036961,42385.187931579654105,128926.300686422036961,0
46776,38385.187931579654105,176926.300686422036961,42385.187931579654105,170926.300686422036961,0
46777,38385.187931579654105,170926.300686422036961,42385.187931579654105,164926.300686422036961,0
46778,38385.187931579654105,164926.300686422036961,42385.187931579654105,158926.300686422036961,0
46779,38385.187931579654105,158926.300686422036961,42385.187931579654105,152926.300686422036961,0
46772,38385.187931579654105,200926.300686422036961,42385.187931579654105,194926.300686422036961,0
46773,38385.187931579654105,194926.300686422036961,42385.187931579654105,188926.300686422036961,0
46774,38385.187931579654105,188926.300686422036961,42385.187931579654105,182926.300686422036961,0
46775,38385.187931579654105,182926.300686422036961,42385.187931579654105,176926.300686422036961,0
46768,38385.187931579654105,224926.300686422036961,42385.187931579654105,218926.300686422036961,0
46769,38385.187931579654105,218926.300686422036961,42385.187931579654105,212926.300686422036961,0
46770,38385.187931579654105,212926.300686422036961,42385.187931579654105,206926.300686422036961,0
46771,38385.187931579654105,206926.300686422036961,42385.187931579654105,200926.300686422036961,0
46732,38385.187931579654105,440926.300686422036961,42385.187931579654105,434926.300686422036961,0
46733,38385.187931579654105,434926.300686422036961,42385.187931579654105,428926.300686422036961,0
46734,38385.187931579654105,428926.300686422036961,42385.187931579654105,422926.300686422036961,0
46735,38385.187931579654105,422926.300686422036961,42385.187931579654105,416926.300686422036961,0
46728,38385.187931579654105,464926.300686422036961,42385.187931579654105,458926.300686422036961,0
46729,38385.187931579654105,458926.300686422036961,42385.187931579654105,452926.300686422036961,0
46730,38385.187931579654105,452926.300686422036961,42385.187931579654105,446926.300686422036961,0
46731,38385.187931579654105,446926.300686422036961,42385.187931579654105,440926.300686422036961,0
46724,38385.187931579654105,488926.300686422036961,42385.187931579654105,482926.300686422036961,0
46725,38385.187931579654105,482926.300686422036961,42385.187931579654105,476926.300686422036961,0
46726,38385.187931579654105,476926.300686422036961,42385.187931579654105,470926.300686422036961,0
